기준일,시간대,자치구,남자0-9세,남자10-14세,남자15-19세,남자20-24세,남자25-29세,남자30-34세,남자35-39세,남자40-44세,남자45-49세,남자50-54세,남자55-59세,남자60-64세,남자65-69세,남자70세이상,여자0-9세,여자10-14세,여자15-19세,여자20-24세,여자25-29세,여자30-34세,여자35-39세,여자40-44세,여자45-49세,여자50-54세,여자55-59세,여자60-64세,여자65-69세,여자70세이상
20200110,5,금천구,5941.3234,2847.5336,3978.4938,5776.2288,10353.2029,10255.2191,10778.2006,8678.6393,8972.8888,7543.6325,8424.9197,6691.4742,4953.0067,8994.8038,6153.8769,3081.679,3713.7259,7039.8889,9581.311,8692.6698,8864.8127,7187.552,8238.1712,7798.6635,8758.4809,7717.1627,5827.2175,12831.425
20200110,5,영등포구,13291.2871,5929.3093,8050.8983,10581.6158,18287.3578,19910.8765,21887.4295,17781.5721,18296.5542,15128.429,15548.4183,12643.4259,9106.8756,18132.4651,13310.9191,5575.9155,7409.2234,14609.9415,20636.4588,19824.146,19006.2493,15663.6922,15180.3719,14246.4364,16206.7443,14842.644,10781.2512,26447.8924
20200110,5,동작구,13496.7122,6397.1094,9600.2187,16755.2749,23344.1046,18586.9639,18017.2662,15431.4439,16223.5339,12622.1893,13251.8609,11549.3901,8425.2679,19077.529,13634.5949,6268.3615,9520.8857,21128.9039,22131.2489,17536.5309,18154.8727,15732.5303,15549.8831,14417.5658,16572.106,15048.1564,11379.3393,30031.7022
20200110,5,관악구,12811.3419,6328.016,10634.3185,23541.5678,39518.122,30714.1971,25350.5326,19916.6818,20706.0684,15246.6555,15395.1975,12991.0157,9943.1291,22275.6871,12824.7907,6262.7184,10777.8471,31802.5774,37827.3688,26177.0109,21961.0984,17443.384,17599.7219,16440.0709,18789.2567,16759.5926,13696.7497,32473.3891
20200110,5,서초구,17778.4675,10000.0132,13440.5455,13789.1411,17127.5821,17909.9149,22717.8485,23059.1102,25895.2479,19051.8412,17186.5871,14082.6657,10678.5196,21297.4244,19326.9424,10746.9595,14349.2581,16412.6751,18812.4894,20137.9844,24118.7125,22783.2684,23297.9841,17702.0895,18301.9811,17447.8588,13498.7746,31935.5756
20200110,5,강남구,22485.8881,14854.2,22324.8541,18098.1968,24760.3699,26172.5916,31822.7043,30741.6411,33944.5204,25524.2541,21107.4845,17598.9653,13643.7423,26799.0897,21749.5765,13860.0638,21969.546,24280.1805,28243.0831,28990.4436,32238.038,30724.1927,31556.2157,22389.1318,22654.2097,22359.3597,17239.0842,39909.0552
20200110,5,송파구,29705.9627,15270.9356,20235.9379,19032.3499,26819.3765,28988.5658,35568.4172,31373.2896,32286.9964,26222.0262,27226.3606,23437.5593,17364.1163,29342.8547,29681.2331,15704.5831,20445.1044,23848.7478,31228.0513,33676.3395,37167.5798,31529.6094,32875.077,27942.7478,32380.4894,28993.7394,21085.4006,44733.7674
20200110,5,강동구,21624.2089,11574.6289,15113.5877,13320.8227,16832.6869,17560.6938,22088.9091,21009.6826,21854.4515,17904.1077,19484.8223,16991.1489,12563.4311,23417.6104,18937.1892,9828.0669,13797.2027,15925.5902,18604.8797,19211.9375,23192.0897,21235.4082,21987.2556,20028.9923,23756.8708,21719.9304,16083.773,34919.5897
20200110,6,종로구,5276.7136,3104.8733,5484.7712,9571.3623,9915.8006,8174.6053,9318.5501,9010.4235,11520.934,9781.6807,9833.0569,7874.5363,5420.1958,11860.8825,4442.9441,2660.8,5463.9886,10450.5842,8843.2398,7789.4304,8436.1408,7829.0667,9737.8393,8266.4787,9760.6923,8511.1833,6427.856,17467.6752
20200110,6,중구,3843.2656,1579.5135,2951.2787,6150.8002,8274.9284,9002.6677,10809.7895,9547.4018,9881.5327,8362.9291,8737.871,7091.3136,4973.7999,9446.0977,3903.1261,1681.1547,3079.2762,7579.2895,8651.7598,8256.2164,9203.7614,7094.0746,7729.7391,6594.3403,8043.2025,7504.9457,5549.513,12819.1657
20200110,6,용산구,6972.0906,3495.4884,5506.5846,8351.997,11046.5043,12353.2084,14498.4862,12845.2429,13878.0829,11088.8251,10217.8469,8124.4483,5715.9299,11987.7924,6874.588,3380.9324,5410.3047,10410.8402,12293.7604,12677.883,13401.0071,10776.3175,11206.8058,8968.4477,10120.2554,9030.8579,6638.9434,18368.0429
20200110,6,성동구,12378.8441,5276.3637,7069.6422,11220.412,14536.3652,14178.5921,17025.6337,14314.5641,14913.4627,11843.0676,13145.4996,10210.7037,7236.1081,13817.5159,11980.2438,5334.4511,7579.4406,13933.7816,15207.343,15413.6405,16865.0966,13191.1236,13542.9581,11545.9478,13416.8686,12106.2776,8700.6244,22533.1858
20200110,6,광진구,11688.2099,6385.4374,9867.8896,14767.8915,18523.1044,15953.4412,15886.8463,13904.4799,14906.3214,12835.9476,13585.0706,10558.826,7152.6323,14189.0786,11418.3379,6343.8004,9972.0833,19652.5864,20686.0324,17292.1253,16553.7777,14323.98,15490.5219,14113.0457,14778.0898,13069.1529,9115.6304,21805.9951
20200110,6,동대문구,11155.2359,5585.5377,8169.9993,15660.9603,16774.7701,13327.2852,15109.0381,13716.9052,14478.865,11972.0035,13052.9338,10906.3762,8292.5747,17756.4252,10526.7348,5239.8362,9068.8723,20696.7933,15999.0035,13455.8255,14622.5697,12541.7705,13215.7616,12315.1653,13691.65,12971.0932,9697.8147,29253.7442
20200110,6,중랑구,13940.5813,6724.9464,8647.132,10735.4998,13875.48,13266.5192,16046.9964,13720.146,14533.815,13893.1495,14641.9182,12227.8338,8874.9632,18348.3272,12861.2096,6142.8413,8596.7013,13270.1095,15410.4266,14663.9212,16223.1364,13141.496,15731.5024,15827.8541,17947.9994,15022.068,11321.6089,29939.1146
20200110,6,성북구,16961.4873,9497.1279,12449.2416,16534.4742,17207.0732,13867.3875,16567.8099,16055.7943,18192.285,14192.7933,14750.2553,12484.4406,9071.7301,20290.8428,16553.1021,9088.0017,13154.71,23324.58,17879.3422,15380.8915,18087.7949,17127.1392,19157.5744,16482.9651,18004.0171,15629.4916,12392.2168,35112.8014
20200110,6,강북구,10439.5249,5718.9312,7743.9157,9242.2443,10374.74,9667.3271,11249.4437,10637.339,12265.6683,10293.1921,11028.5883,9250.9007,7295.0184,18445.1284,9550.9257,5224.4824,7930.8971,13054.0296,11844.2198,9905.3486,11661.1119,10986.1822,13891.8448,12565.7306,14218.3002,12607.1845,10063.1087,31010.5037
20200110,6,도봉구,10113.603,5599.9269,7612.7161,8421.2768,9521.7799,8883.8211,10701.9104,9862.0425,11371.6982,9831.5586,10902.8233,9959.6394,7205.7284,16161.7275,9058.9924,5098.2552,7334.1105,10367.1452,10394.4143,9777.5376,11022.9889,10041.9375,12701.8703,11900.3692,13902.5137,12653.9572,9259.4737,25516.7787
20200110,6,노원구,21582.6262,14041.4667,19929.8574,20028.3741,17343.3047,14940.1478,18463.8047,18671.2382,22713.6791,18775.0548,18933.5179,16365.0664,11898.2875,24205.8302,20430.9833,13072.1404,17908.3663,21713.0616,18102.3295,16901.9814,20531.587,21271.5986,26627.8309,22599.1842,24133.2317,21209.5528,15254.5694,42558.7584
20200110,6,은평구,18305.5842,10081.1726,12803.6192,12994.9481,15906.3655,15550.8303,20013.5568,17461.9293,19441.046,15750.0041,15444.4018,13654.5633,9865.8208,22635.6527,16478.2147,9051.2359,12858.1542,16455.4515,18768.2436,17828.6338,21274.2169,19165.6998,21702.3889,18520.6094,20521.3995,18003.4585,13614.6876,38662.9011
20200110,6,서대문구,11417.7736,5722.0716,8447.2313,13830.2852,15507.8937,12733.1163,14249.029,13196.6729,15096.5515,11885.1488,12204.0719,9852.1002,6832.8835,15623.56,10707.766,5600.1395,9916.6599,21932.5198,18312.2666,13990.0225,15028.3506,13460.3042,14390.4955,13058.8406,14210.328,12535.2274,9215.6188,26514.9883
20200110,6,마포구,13634.8015,6879.6094,10077.0819,15055.1767,18859.5194,17869.2616,21346.4305,18720.3319,19214.6233,14052.3685,14110.2835,11007.0638,7678.8031,16637.837,13364.682,6604.4051,11394.1718,22463.3805,23654.2882,21665.7321,22003.5878,18909.3726,18240.6153,14320.9323,15133.6417,13279.7716,9513.1282,26582.9151
20200110,6,양천구,17829.0477,12495.5027,15109.1896,11243.1754,12381.2161,12079.8517,15357.5573,16122.8821,19289.8173,15421.358,14595.998,11958.2579,9159.0181,17192.8016,16535.6225,11327.2252,13905.2159,12992.0749,14178.6571,13874.3323,17275.9287,18194.4081,20550.1751,16793.4301,17156.8093,15168.9469,11324.7059,26975.514
20200110,6,강서구,22117.1585,10117.3723,13222.8082,14548.7829,22446.3562,24062.6598,28175.7734,23361.2283,23557.6601,18123.4016,19292.0082,16368.9768,12390.2902,24240.3135,21207.1009,9652.0395,13173.6542,19074.0229,27098.8359,27281.3901,27330.3748,22767.811,22220.7859,19095.2238,23074.9373,21141.8941,15468.4378,37301.5316
20200110,6,구로구,14580.5305,6534.408,7993.9174,10325.2723,14395.8733,15439.7978,18420.0458,17306.6904,16816.416,13034.0857,13781.043,11522.8021,8658.4501,17031.9501,15194.1077,6596.8899,8416.9186,12783.3285,15955.0132,15956.0826,17237.3963,15024.7007,15377.1045,13531.455,15798.8351,14260.0114,10849.9383,24518.8609
20200110,6,금천구,5893.3268,2836.1551,3984.191,5875.2685,10279.5175,10399.8873,10884.2389,8983.0258,9160.7946,7735.4739,8395.0126,6647.674,4865.822,8923.2914,6150.1008,3084.9564,3720.5777,7035.8845,9564.2291,8760.8558,8859.773,7245.3608,8177.1702,7760.8466,8768.314,7741.0918,5859.4029,12671.7809
20200110,6,영등포구,13278.1451,5929.0836,8081.9156,10916.7888,18924.3565,20426.237,22795.1846,18867.5398,19786.0737,16028.7201,16361.515,13168.4442,9259.6504,18381.158,13279.5813,5569.6452,7475.9687,14997.5102,21013.3908,20145.5083,19534.0247,15920.8968,15530.1562,14426.7781,16577.5607,14954.4995,10896.2903,26434.0999
20200110,6,동작구,13564.2976,6434.767,9658.8743,16781.7419,23292.9499,18354.3333,17930.7833,15321.2748,16010.1822,12476.09,12975.2814,11491.3456,8448.8035,18840.9364,13677.9539,6293.7545,9496.7705,21243.8927,22143.9038,17565.7299,18002.9949,15790.5866,15517.2523,14352.3567,16540.1839,14866.1199,11171.9484,29984.0168
20200110,6,관악구,12797.8461,6318.3091,10607.9334,23226.0789,38972.0449,29947.2563,24832.1575,19482.2546,20033.7092,14733.1719,14850.7735,12446.8588,9532.5911,21954.4893,12713.796,6217.1527,10736.3366,31481.7622,37332.2088,25965.3992,21939.1678,17318.19,17415.5701,16227.5121,18527.8361,16438.4641,13393.0805,32150.6095
20200110,6,서초구,17764.5416,10003.4157,13619.8011,14139.1544,18158.384,19481.7851,25423.8386,25252.0756,28937.5696,21727.5669,19112.954,15433.2948,11527.1691,22279.7527,19461.9257,10819.3169,14481.817,17022.5881,19844.4133,20890.2324,24911.4997,23406.8443,23993.4908,18003.6677,18843.5517,18072.6963,14097.6719,33071.192
20200110,6,강남구,22519.6727,14870.8491,22308.4836,18340.5645,25589.335,27223.6373,33465.2453,32461.2479,35774.6288,27391.4432,23235.0084,18776.8789,14589.3446,27975.3232,21716.0307,13836.4963,21961.1227,24706.7337,29186.3669,29722.5089,32778.9945,31279.3215,32113.4636,22960.6738,23485.9648,23293.6524,17962.1311,40891.434
20200110,6,송파구,29654.0256,15274.9112,20400.9423,19121.65,26870.5994,28884.7185,35376.2208,31499.8263,32607.0577,26398.7616,27570.6521,23622.6107,17469.7402,29636.4601,29730.6282,15726.1417,20457.9412,23994.5176,31410.3345,33815.8663,37464.4655,31625.329,33046.0953,28118.0025,32533.7929,29252.9288,21215.6051,45290.1498
20200110,6,강동구,21558.5292,11540.3445,15021.8802,13308.8615,16774.7936,17373.6451,21916.5819,20790.9534,21274.2623,17367.939,18817.9272,16402.1085,12113.3923,23050.4806,18977.9905,9844.8355,13790.0403,15920.3987,18546.5902,19157.6959,23199.5579,21231.1599,21855.8721,19867.5136,23531.9718,21483.6481,15926.9487,34686.8214
20200110,7,종로구,5170.1298,3043.5688,5451.5989,9944.6989,11219.4408,10711.794,13114.8003,11786.544,14793.0744,12104.0324,11481.1976,8785.7229,5750.6257,12453.9935,4466.948,2677.7493,5596.9614,11259.7435,10271.4482,9101.5905,9895.9601,8870.0953,10655.0837,8846.1073,10477.7977,8757.1495,6691.5138,17727.3144
20200110,7,중구,3760.5769,1559.8848,3042.6822,6599.3298,9852.8085,11413.4747,15036.6561,13782.4129,14837.7832,11829.2967,11363.3911,8307.8238,5713.9034,10508.9043,4084.4644,1784.1452,3202.1948,8662.7438,10569.2705,10553.2287,11429.6894,8941.3952,9486.4201,7861.4871,9220.6654,8380.1259,6117.1158,13832.842
20200110,7,용산구,7113.9284,3568.2184,5460.7853,8904.6637,12322.9864,13739.5228,16555.9443,14910.1777,16120.2386,12514.6999,11251.2955,8803.3734,6015.3022,12532.5034,7002.67,3427.9625,5458.3565,11375.9461,13906.0293,13945.1348,14589.2957,11971.1483,12442.2884,9760.9813,10659.3327,9397.0604,6873.1964,18783.6519
20200110,7,성동구,12342.4767,5287.835,6995.5948,11620.9602,15433.5066,14695.4937,17744.4156,15210.289,16265.4502,12536.1827,13952.675,10426.6824,7395.9888,13879.2513,11984.0101,5340.1765,7729.4161,14682.08,16170.2551,16137.5244,17442.2969,13841.9788,14304.7467,12012.9504,13942.0432,12437.8263,8897.359,22778.2084
20200110,7,광진구,11698.4734,6378.5176,9851.8235,14692.2847,18146.6051,15599.7122,15628.17,13931.5479,14643.7597,12520.1678,13222.7924,10267.6509,6955.1543,14285.9671,11529.7571,6374.1452,10213.3936,19531.6856,20489.2863,17261.999,16657.296,14334.5845,15573.2489,14096.447,14874.7559,13010.4173,9062.1284,21657.1294
20200110,7,동대문구,11146.0609,5592.1188,8144.5035,15465.8999,16772.5857,13181.4788,14931.7284,13531.8123,14473.2634,12166.2443,13182.907,11152.4693,8395.6475,17781.923,10504.2473,5229.7544,9110.1569,20820.5414,16125.4638,13485.9819,14634.7002,12632.0671,13522.3317,12553.9356,13811.4583,13155.0939,9594.244,29413.4625
20200110,7,중랑구,13842.8019,6678.9469,8560.6617,10578.7749,13147.8245,12299.0713,14782.876,12854.9333,13683.274,12962.8933,13865.4901,11703.4258,8509.5677,17862.5519,12846.7477,6138.1646,8581.4749,12996.8295,14859.307,14203.5991,15653.9149,12818.4486,15209.423,15494.3802,17408.3707,14676.0449,11109.535,29591.3998
20200110,7,성북구,16911.9028,9479.9972,12331.3513,16320.597,16592.4905,12966.1589,15310.669,14561.9677,16927.8676,13364.3354,13988.7881,12064.1288,8908.5317,20144.5831,16471.985,9044.6469,13053.5947,22899.8155,17172.9513,14702.1119,17447.9012,16686.3677,18625.6599,16177.9278,17896.8658,15663.1822,12301.3076,35042.1946
20200110,7,강북구,10332.6587,5656.6614,7532.2151,9016.4512,9761.1782,8813.5518,10135.943,9817.6003,11307.5692,9664.5895,10506.0366,8984.3273,7114.7553,18212.4933,9545.638,5224.6375,7745.2562,12606.0541,11194.9367,9528.7357,11295.2063,10542.8386,13421.4621,12322.7376,13837.722,12257.6839,9878.81,30835.8655
20200110,7,도봉구,10121.1762,5610.8085,7798.7485,8363.2069,9388.9862,8408.9123,10021.6265,9307.238,10752.3295,9231.2414,10525.4819,9556.3826,6827.0442,15935.329,9030.9061,5079.9247,7281.8887,10457.5767,10766.5085,9662.5956,11045.5573,10041.5043,12481.9239,11758.9427,13734.1342,12442.2686,9104.1776,25474.8864
20200110,7,노원구,21652.8251,14091.9926,19992.2954,19779.933,16677.1017,13984.332,16869.3314,17089.5507,20528.5389,17076.5913,17656.7081,15529.7828,11504.2486,23842.4334,20411.0111,13102.1325,18347.7614,21576.399,17631.8435,16330.8839,19981.7474,20546.7982,26105.1337,22182.4289,23700.8127,20861.3836,15157.8317,42400.9105
20200110,7,은평구,18246.5585,10044.5286,12580.0253,12771.7703,15089.2169,14323.8344,18510.9403,16020.5115,17735.3478,14564.861,14489.6946,13080.1084,9456.1741,22348.1138,16419.3759,9031.7302,12921.5512,16023.7165,18335.932,17373.6461,20554.0196,18621.6755,20896.2202,18107.0167,20062.2653,17607.8375,13395.2549,38457.5008
20200110,7,서대문구,11414.1406,5741.1719,8490.2769,13899.1768,15502.8548,12988.8316,14658.9938,13782.8227,15813.7473,12547.2457,12345.998,9779.2966,6860.8537,16021.163,10727.7064,5624.1076,10329.3479,22051.3272,18385.4278,14319.271,15442.7927,14000.7384,15081.2721,13263.3309,14306.5861,12512.1008,9312.6403,26542.9022
20200110,7,마포구,13513.6371,6835.3897,10103.0111,14975.2547,19207.4571,18407.1996,21788.4965,19230.8738,19726.4016,14500.5157,14484.5136,11006.1668,7900.1837,16553.0525,13273.5284,6572.3742,11160.7967,22803.5913,24404.8735,22157.6097,22240.4436,19236.3218,18332.3328,14619.9818,15356.2765,13438.6446,9563.3554,26874.604
20200110,7,양천구,17822.2677,12504.9979,15195.356,10814.3922,11558.9107,11269.0132,14138.3095,14628.8968,17324.4669,14028.61,13534.634,11432.8971,8874.3561,16762.1344,16552.5982,11337.1751,14033.7796,12642.1284,13443.1926,13220.7105,16651.3167,17638.1747,19831.8912,16319.9901,16997.1426,15155.7012,11218.4083,26937.2222
20200110,7,강서구,22026.8611,10081.5847,12987.4161,14464.4496,22159.1362,23429.2179,27563.6931,23377.8915,23426.0022,17896.1556,18980.3177,16069.0781,12249.165,23812.4706,21143.4905,9620.9874,13084.2588,18897.1514,27027.7232,26859.1215,27084.4518,22227.8749,21907.4506,18934.1966,22543.2138,20720.7101,15351.7996,37023.0634
20200110,7,구로구,14513.9433,6506.8709,8145.0776,10681.5839,15175.7097,15963.7289,19050.5889,17755.186,17307.1521,13219.4909,13920.5878,11617.6151,8558.0289,17005.462,15303.1112,6648.5813,8440.9088,13527.0074,17556.1566,16884.7293,17916.2581,15658.1771,15883.5242,13832.1236,15826.8004,14329.6467,10862.3066,24854.7101
20200110,7,금천구,5773.0678,2778.737,3993.3113,6075.5478,10813.5111,10976.929,11937.1574,9921.502,10190.7314,8362.7939,9060.2045,7009.7292,4850.8406,8977.6195,6238.9498,3126.3105,3664.5694,7211.9029,10175.5774,9128.321,9281.067,7536.6186,8371.7311,7992.4717,8885.6442,7741.7068,5814.2091,12756.7427
20200110,7,영등포구,13446.7882,6016.9003,8262.0291,11684.6729,21379.4353,23919.7679,27826.3656,23138.8343,24782.2684,19045.7452,17762.7419,13809.4714,9702.8924,19043.0075,13302.5304,5584.6033,7652.7219,16786.871,24254.6375,22995.963,22311.8105,18269.9942,17192.4235,15280.1801,17191.7809,15263.7201,11061.8237,26997.967
20200110,7,동작구,13387.0793,6347.5704,9785.282,17114.5241,23338.6357,17872.0501,17332.3574,14817.2499,15348.3578,12041.1628,12409.8313,11013.8738,8215.2052,18444.0369,13594.9057,6263.6278,9507.1481,21675.9048,22098.2608,17526.893,17876.6954,15600.0941,15415.2881,14141.862,16320.7958,14672.1938,11303.6452,29757.9066
20200110,7,관악구,12739.9199,6293.853,10415.5924,22924.8508,37409.7773,28173.3312,23607.4401,18611.3822,19141.6847,14085.2483,14141.9973,12236.77,9302.4229,21230.6498,12717.116,6209.4293,10626.191,30702.0983,35978.8257,25246.229,21319.3988,16914.9449,17099.1519,15862.9776,18080.6073,16177.1956,12999.8406,31643.67
20200110,7,서초구,18060.543,10138.3287,14144.6657,14858.5804,21092.3668,23004.7375,29908.4176,29210.222,32155.4878,24233.5583,21062.5334,16361.8649,12108.5353,22803.7796,19409.6103,10796.167,15107.8353,18983.675,23366.0073,23479.6539,27215.4905,24550.1463,24983.1959,18929.9501,19750.08,18761.939,14643.2488,34041.0171
20200110,7,강남구,22370.8808,14777.0958,23519.1094,18999.3578,29473.0807,32337.9666,40211.6335,37899.2848,40316.9851,30466.0056,25828.3202,20318.0295,15437.1853,28728.2454,21554.5157,13750.1746,22903.3457,26843.7154,33352.4951,33441.6379,36243.0863,33373.3007,33883.7859,24048.8049,24744.8603,24335.6394,18713.689,41900.6779
20200110,7,송파구,29713.6941,15300.9108,20201.7245,19261.5713,27025.0585,28540.129,35487.4025,31471.458,32329.9288,26332.2175,27507.9039,23428.0011,17507.5605,29864.517,29745.0424,15760.6423,20185.9803,24314.9419,31930.5376,34036.7392,37545.2132,32041.4817,33331.7197,28376.0071,32723.1976,29548.2934,21507.951,45876.5281
20200110,7,강동구,21525.5503,11538.5053,14959.1565,13269.1705,16235.2611,17040.6458,21575.2892,20001.9983,20427.0043,16529.3004,18108.6698,15832.6071,11738.0078,22925.0584,18976.9281,9838.3636,13605.3158,15964.1255,18584.7416,18901.408,22764.3111,20792.9523,21506.0673,19638.9393,23076.8188,21241.0799,15658.6964,34441.2128
20200110,8,종로구,5274.9377,3070.6158,5661.7066,10928.6864,14360.5074,14898.9049,18320.4793,16049.4187,19616.724,15453.5472,13609.736,9872.8369,6329.3764,13803.9162,4594.1206,2742.9138,5971.823,13844.5103,15436.9323,14344.1379,14111.2365,12542.015,13940.2986,10957.5631,12110.98,9812.1302,7298.4949,18794.6595
20200110,8,중구,3984.3697,1600.8397,3325.9518,7925.7151,15393.5463,18931.2683,24469.2263,22006.597,22920.565,17029.5337,15351.0738,10480.7506,6804.5051,12684.3392,4429.47,1951.1536,3815.4063,13308.4684,20706.932,19562.8023,19299.7561,15011.9091,14814.1923,11473.1887,12012.4976,9827.3385,6972.2388,15438.9731
20200110,8,용산구,7339.3569,3683.1445,5921.9198,9588.1131,13267.4403,14540.909,17859.2976,15763.5327,16967.1539,12765.7287,11137.1553,8847.1721,6139.8484,12711.5946,7108.8969,3474.6856,5992.8214,12748.995,15966.4953,15653.9244,16214.5978,13245.1781,13837.9421,10727.4974,11129.9246,9770.3085,7076.7063,18962.8713
20200110,8,성동구,12413.0941,5329.0739,7043.404,12407.1594,16494.6525,15428.4866,18294.8533,15883.0374,16925.4312,12956.2596,14810.8093,10778.7797,7651.756,14355.0379,11932.2329,5321.9098,7804.5887,16413.0545,18043.8845,17012.6376,17752.3594,14320.1074,15160.9466,13096.2893,14693.732,12840.9472,8981.3291,23482.6836
20200110,8,광진구,11650.3328,6330.6367,9808.3482,14138.1844,16335.422,13461.7392,13676.0813,12582.0044,13404.7427,11588.8611,12336.9852,9837.9585,6833.1394,14072.6351,11852.1742,6501.1251,10206.1963,18297.3356,17728.7785,15243.7011,15101.3751,13109.4533,14826.7203,13658.2298,14700.0977,12866.4737,8924.8056,22045.1713
20200110,8,동대문구,11096.0944,5567.8838,8143.6674,15483.2391,16001.8954,12146.3948,14113.0113,13041.116,14145.4563,12248.3334,13628.326,11492.0689,8529.4549,17973.873,10320.2749,5149.4433,9007.2966,20164.5602,15434.5575,12483.466,14295.3663,12558.3139,13640.065,12830.4706,14427.9931,13486.8911,9832.9004,29706.9462
20200110,8,중랑구,13774.8562,6636.4373,8339.0899,9992.7233,11247.6755,10081.0711,12240.1569,11198.0086,12297.5604,12118.1658,12882.6421,11436.7474,8175.4753,17474.5605,12902.2728,6168.8637,8448.6959,11537.9062,12103.1022,11776.5677,13786.4417,11798.0494,14613.748,14781.569,16919.9944,14280.593,10852.2966,29248.3867
20200110,8,성북구,16714.9938,9414.2849,12339.2331,15840.4547,15258.4113,11518.8829,13156.0129,13122.2427,15044.2084,12537.0732,13397.9391,11749.4319,8936.9079,19742.0496,16501.5878,9077.4034,12825.9047,21673.8607,15362.7556,13198.069,15674.7609,15394.6,17740.0423,15549.2477,17097.4259,15344.864,12043.8397,34508.2338
20200110,8,강북구,10284.7682,5630.9052,7212.5287,8547.2135,8702.9374,7719.9454,8757.7269,8848.7338,10214.1335,9099.4092,10061.634,8611.1932,6830.6477,17722.2592,9396.6076,5143.4528,7502.7107,11312.8882,9532.9144,8196.4725,10325.7281,9889.2774,12562.1326,11898.4494,13403.0333,11933.1298,9744.3734,30060.3962
20200110,8,도봉구,10187.0158,5656.9832,7637.1374,7997.306,8194.2765,7330.2515,8661.4262,8176.053,9520.2219,8536.8035,9722.481,9099.0379,6708.1487,15595.1401,9101.4854,5129.7074,7008.327,9665.7476,9111.1395,8254.0491,9997.1788,9233.8587,11865.1582,11304.1537,13293.8843,12011.6406,9014.6533,25482.5971
20200110,8,노원구,21549.0372,14019.2706,20217.2011,19186.572,15331.0829,11790.8489,14349.144,14494.3946,17795.562,15054.757,16220.5782,14850.9291,11245.1386,23609.1529,20267.9646,12983.767,18373.9271,20545.6475,14987.317,14230.1092,18109.7229,19052.681,23720.2286,21027.0291,22807.6891,20426.8794,14895.3193,42117.0597
20200110,8,은평구,18033.6392,9952.9013,12276.0674,11970.8895,12851.0936,11824.4851,15254.0551,13570.2366,15331.3274,12799.5012,13324.4038,12289.9492,9070.1141,21854.972,16329.3252,8988.1948,12580.8549,14400.8028,14728.0418,14475.8014,17930.1903,16737.8997,18989.9914,16754.5696,19155.0771,16856.4049,13042.1457,37585.1531
20200110,8,서대문구,11233.4294,5689.6226,8365.5326,14369.1014,16120.3143,14095.3081,15979.2515,15175.0221,17132.9149,13076.4957,12599.3536,9583.0592,7064.761,16086.94,10613.5644,5575.8909,10614.3771,24024.528,20213.1895,16368.5252,16673.5,14913.5897,15909.1047,13648.719,14766.6956,12563.9659,9390.5486,26951.4376
20200110,8,마포구,13790.1216,6965.5153,10158.8934,15558.7767,20606.2585,19892.6051,23173.0636,20496.3061,21208.9329,15061.9636,14997.4502,11283.3887,7864.7494,16747.0807,13442.0386,6663.1856,11495.2776,24232.0536,27434.9218,23962.1178,23239.175,20113.5219,19289.8142,15010.6514,15929.6729,13848.4765,9753.5092,27161.0237
20200110,8,양천구,17784.183,12501.8682,15101.0955,10358.4226,10613.8064,10266.683,12689.0684,12980.0483,15081.636,12412.7081,12401.2928,11054.7116,8516.0968,16282.9283,16455.243,11294.1703,13768.1448,11725.3318,11913.7278,12091.0261,15422.1438,16406.0386,18443.8015,15602.2639,16619.5176,14864.5026,11026.6641,26646.7429
20200110,8,강서구,21867.1167,10011.4754,12792.9653,13868.65,20815.9404,21517.1165,25865.2659,22188.3514,22437.7155,17976.8007,18323.6263,15542.1468,11785.5141,23449.2526,21055.0827,9546.2475,13171.443,18147.3287,24549.0998,24284.0616,25155.8798,20891.3854,21076.0854,18286.8571,21912.6278,20263.8407,15051.9026,36742.4966
20200110,8,구로구,14499.6189,6499.871,8027.8296,11080.8693,15734.5653,16232.1282,19169.6039,17294.9014,17294.3367,13198.5717,14017.6403,11506.9251,8392.6434,17005.3669,15222.5726,6617.6809,8349.9509,13657.5546,17514.9317,16614.2271,17822.9857,15525.8455,15778.0465,13506.3113,15509.8884,13987.8631,10688.3077,24779.485
20200110,8,금천구,6032.5199,2866.6373,4076.4035,7066.942,13218.4806,13477.9962,14770.2862,12434.2259,12585.9821,9924.6053,10032.9514,7379.9055,5048.1742,9225.4913,6287.9468,3141.4702,3834.3636,8324.2545,12305.9748,10773.4948,10474.4759,8483.7869,9622.4996,8764.2878,9490.5687,7940.8155,5981.758,12657.0123
20200110,8,영등포구,13342.5406,5978.7778,8662.5962,12830.0133,24663.5402,27228.5488,33281.7604,27684.6031,29675.5276,22199.7484,19862.9024,14559.8976,10291.0016,19571.4799,13386.2043,5643.719,8208.744,19550.3766,28897.2024,26960.8336,26383.8842,21842.0045,20787.3927,17395.3549,18487.5885,16312.9804,11618.5933,27950.1072
20200110,8,동작구,12972.7133,6159.2168,9592.4241,17299.5158,21728.0567,15520.9467,15025.5591,12894.0497,13943.6416,11067.421,11620.9359,10360.5637,8014.1302,18142.1067,13636.4531,6273.6274,9414.6199,21565.2803,19823.152,15763.9344,16347.0277,14459.812,14526.6255,13382.7405,15752.9529,14467.8769,11077.9275,29572.5869
